# gradients (DV/DL) for lambdas: 0.0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1.0
0.000000 26.869700 29.514600 30.724400 32.251900 31.256900 30.699100 30.844000 27.275400 29.397100 27.636700 29.727200 25.030900 26.416000 27.678600 29.393400 27.258100 22.910900 27.718200 26.129600 25.538900 21.859900 
0.002000 29.193300 30.685700 29.016600 33.551500 30.705600 30.472000 29.500900 25.956000 26.962600 27.333300 30.651400 27.077400 28.754600 27.050300 26.662700 25.932400 25.086200 24.905000 25.989500 29.173800 22.071000 
0.004000 34.818300 29.417000 32.388600 31.383900 28.832300 27.179000 31.405200 27.004600 30.212000 29.490500 27.155800 25.934100 27.177400 27.852600 24.789000 27.627800 25.568100 24.382100 24.320400 24.569500 25.831300 
0.006000 32.637400 32.249100 29.038200 30.773300 31.183100 32.292300 32.262500 28.676800 28.833900 28.468700 26.169500 26.171500 28.273800 28.044600 26.234300 26.971600 26.183000 26.524600 25.859100 26.509300 25.632200 
0.008000 28.214100 29.546700 32.315400 29.791700 28.545800 29.243900 30.622200 28.489600 24.376100 28.383200 32.021100 26.539200 29.086100 28.634100 29.916400 27.967700 24.649900 24.739700 25.342600 25.184600 21.741100 
0.010000 31.438500 29.883800 32.178200 28.811800 27.556900 30.226100 28.842500 28.280900 29.291900 30.010300 28.893400 28.886200 26.607100 29.843800 26.719300 27.748100 27.059000 29.712600 24.970300 22.594400 26.001300 
0.012000 28.681100 31.306400 30.600200 29.370300 30.805600 30.747500 28.975900 27.181200 31.687400 28.825900 23.997400 25.059700 25.886400 24.953300 24.847000 27.895600 22.763100 27.879100 27.268000 23.228400 24.414800 
0.014000 30.694200 33.272500 31.215600 28.851300 30.530600 24.948400 27.480900 25.329000 28.263000 30.887400 25.443600 26.525300 30.467200 26.972700 28.026300 22.500200 25.766400 25.929400 25.673600 25.570900 24.069700 
0.016000 28.957700 31.398400 29.106300 28.954000 27.192000 28.037800 30.566200 28.446300 29.038100 24.982100 28.073200 27.201700 27.218500 26.017400 27.159100 26.243500 23.795900 28.566400 23.783900 28.001300 22.192900 
0.018000 31.289500 30.740000 32.719000 31.454000 29.069800 26.823100 30.593600 30.750900 27.799000 29.269200 27.263100 26.305800 23.693500 25.424500 24.298400 26.886400 24.622200 24.931500 26.956000 23.470000 23.345800 
0.020000 31.449200 31.278200 30.632900 31.281000 28.026800 28.708200 29.561200 27.498800 26.404500 25.190400 25.198500 27.886700 28.513900 23.450300 24.277700 29.084000 25.081500 25.457400 25.612500 30.283400 26.551500 
0.022000 30.934400 28.818100 34.208900 29.819900 27.960000 27.110300 28.609800 27.384400 27.289900 26.680600 25.324400 28.878400 28.612300 27.191700 26.712600 27.330400 27.487000 22.949200 26.750800 26.535100 23.122300 
0.024000 32.810300 31.544600 28.893300 29.158100 28.960700 28.227400 28.549600 29.184100 28.155600 28.137900 25.163300 25.066800 27.121100 25.382900 27.555100 27.747400 24.708400 24.000200 24.095500 25.158000 28.253400 
0.026000 32.927000 27.477600 28.309600 30.191800 30.371300 27.692800 29.094200 28.077700 23.307900 27.336400 26.687400 28.808800 26.646600 27.337100 26.078500 28.551500 29.018800 25.302800 24.727400 25.155000 23.593700 
0.028000 30.223100 29.660700 29.754900 29.848500 30.706800 30.305500 29.571800 25.533100 26.125500 25.735400 27.738500 27.203700 26.367500 31.209700 26.867500 26.728500 27.414300 25.572900 26.178800 28.617000 26.329600 
0.030000 27.660200 30.588500 30.196900 31.534900 31.670900 29.006600 30.613600 30.751000 27.374700 25.691000 26.814700 23.849300 25.614800 23.726400 28.735200 28.702400 26.914100 26.152700 27.691700 24.048300 23.367100 
0.032000 31.770600 33.359300 29.836800 30.470000 28.003300 30.351600 29.915200 28.379300 29.432900 27.461500 27.919200 27.709000 26.687500 27.792600 29.339700 25.195300 23.388700 27.102200 28.443300 24.155600 24.457900 
0.034000 28.115600 29.064500 30.898700 29.600100 30.038600 29.343700 31.169600 28.097500 28.102000 28.871300 28.794800 22.501000 25.684500 26.289300 23.861900 24.931300 24.987700 25.196400 24.574400 23.739000 25.453300 
0.036000 31.069500 31.058400 32.027900 32.698800 25.926600 27.030200 30.403900 29.077100 29.453300 30.550000 28.319100 24.280800 27.760000 29.264900 25.290900 28.528200 24.286500 26.401100 24.297200 25.194900 28.823700 
0.038000 28.864800 30.794200 31.324700 31.514400 28.785400 29.338900 29.322400 33.797400 28.724400 26.526500 28.901400 25.232900 27.018900 25.041900 23.706400 25.950400 23.981400 24.462300 27.276700 25.502800 23.435300 
0.040000 28.867300 29.842400 31.150800 25.472000 30.966200 26.693700 30.202400 29.902600 29.118300 27.518800 28.185100 26.424600 27.138300 23.358900 28.282600 26.953300 24.864800 26.283300 29.247300 25.141000 26.395700 
0.042000 31.969500 29.421100 32.298100 34.080800 28.855800 25.541200 28.314400 30.971500 27.835800 26.532300 28.290700 27.241700 26.821200 27.642100 28.731600 25.970400 25.489300 24.767500 26.848300 24.709700 22.346500 
0.044000 32.586600 30.563900 29.949700 32.121700 31.140200 25.496200 26.818700 28.767400 28.719800 28.702500 29.618800 28.246300 27.202100 26.877700 28.018900 29.935900 26.749500 29.106100 25.101200 25.649500 23.955800 
0.046000 30.993600 27.420200 32.539500 31.275400 31.932600 28.514800 27.886700 28.668800 29.026400 29.567600 26.359200 25.066900 28.787900 27.084100 25.923500 26.393900 25.811600 24.234300 29.170500 26.933500 25.871200 
0.048000 31.984800 30.474300 30.847900 30.121900 29.739700 28.791100 29.184300 29.081200 31.312700 27.308000 28.924800 27.832400 26.047400 23.458000 26.753500 26.339000 24.051900 27.339200 26.913500 27.637200 23.583100 
0.050000 31.346800 30.268500 28.665600 31.399500 30.036000 29.237700 28.541800 27.870800 27.742600 28.574900 27.589300 28.100700 24.602200 25.266900 26.919500 26.272800 24.026700 27.920500 26.316300 27.921800 25.745600 
0.052000 30.739500 30.954400 29.358400 32.364800 26.086600 29.465300 32.829100 31.304000 27.832400 28.654300 27.927900 25.810900 27.278700 27.640600 28.315400 28.291600 31.777500 24.970900 25.446000 28.061600 21.407100 
0.054000 28.435700 27.479500 29.807800 33.719500 29.016700 30.521900 28.119100 28.627300 28.650000 29.606800 30.032100 27.630800 27.992300 29.661500 29.893300 25.751500 25.972900 25.423600 28.271800 27.145800 26.024400 
0.056000 28.581300 30.017700 32.789100 30.448900 32.383400 30.505200 29.276900 26.407300 27.465100 29.997500 28.281200 25.738100 26.772900 28.986900 27.235800 28.357800 30.217000 25.983700 22.772800 25.796500 25.626600 
0.058000 26.943100 30.889700 30.179400 29.821700 28.888100 29.036200 32.808200 27.498800 31.382900 25.963000 27.150900 30.808800 25.910000 28.570000 28.135900 25.182200 25.395400 27.764100 29.751900 23.079000 25.274100 
0.060000 29.650700 32.313500 29.488300 28.064200 27.511100 30.922700 29.512400 29.384400 30.817000 31.959400 29.473600 30.134400 26.859900 29.436000 28.218200 27.159600 25.474100 24.392200 25.535200 24.655400 25.555100 
0.062000 27.581600 29.966100 29.973600 30.019500 28.997800 30.239200 28.433000 31.902900 27.192000 29.714800 29.996500 28.640200 31.542100 26.976200 26.164200 28.245800 29.120500 24.294500 24.484600 26.884300 25.359500 
0.064000 28.853000 27.652400 31.378900 31.378500 32.916000 28.774000 32.604800 32.154200 26.304200 30.895200 31.847600 30.334500 24.001400 30.363700 27.524700 24.504400 26.779400 26.639100 21.744100 24.037700 25.853800 
0.066000 30.251700 31.701700 31.175600 31.076400 29.383700 31.612100 29.734000 25.753500 28.033800 28.978700 28.443000 27.838400 28.867400 26.471900 25.430200 26.724000 25.106500 26.204500 29.670300 26.177300 23.622200 
0.068000 32.511000 29.205900 31.108900 27.830800 32.286500 29.628200 27.876700 28.737700 27.438800 27.521000 28.706300 27.970200 25.883600 26.686100 25.737700 27.301000 25.003900 26.860600 28.523500 23.453600 22.717000 
0.070000 31.979000 27.531200 30.236000 27.763800 32.228000 30.889600 31.021800 29.184400 30.379500 23.960400 29.488000 27.066900 26.428400 24.043900 25.888300 24.491700 24.871400 26.800400 24.225200 25.201900 24.935800 
0.072000 30.338700 31.655200 30.595300 29.954800 30.687500 26.707000 26.159200 27.799800 27.299000 28.289300 25.298800 28.489000 27.046300 24.191300 30.864200 24.887700 26.056900 27.658000 27.248600 28.282600 27.051200 
0.074000 30.725300 29.326100 27.700600 29.992600 30.387600 32.059000 29.950800 31.094000 30.019200 25.356000 27.322800 27.681700 28.427500 27.217300 24.723700 24.315600 24.409500 24.244000 26.132900 26.950300 23.107700 
0.076000 31.079800 29.096900 30.717300 28.137200 28.536800 25.928200 29.605900 27.002600 28.284900 27.744100 27.873300 31.405600 29.175300 27.969800 28.504600 29.446400 24.881800 24.060300 23.423600 25.260000 27.431200 
0.078000 29.056900 29.376300 29.522100 30.922700 31.289600 27.305900 28.642600 28.708400 30.665100 29.106200 28.511200 29.998100 26.929800 27.366100 24.677400 26.261600 25.865000 24.489700 28.749600 23.603100 27.369500 
0.080000 28.208700 30.144600 32.081400 31.187700 32.031100 27.496800 28.550600 30.485400 29.347500 28.109700 28.058400 25.257200 26.888200 28.625100 27.535000 24.676900 22.552000 26.776100 25.727100 25.960500 23.296600 
0.082000 28.804800 29.104000 29.706900 30.620000 28.697800 28.118300 33.282900 30.334500 29.242200 25.431000 24.134000 30.096500 26.486600 27.200200 27.499100 26.147000 26.969500 24.156900 24.930200 26.722500 26.313000 
0.084000 29.124100 30.261900 32.438500 29.061100 30.041700 31.610600 29.294200 27.334700 27.613700 25.535100 26.307000 23.758600 28.043900 28.834800 26.164100 26.444400 23.867200 24.871000 27.674500 28.227900 25.921500 
0.086000 28.720700 31.051100 30.930500 30.741400 31.372100 29.593700 29.768100 29.574100 29.938000 26.235100 29.595300 26.044100 27.466800 25.929200 27.316000 27.478000 24.533100 22.329600 26.109300 23.963800 25.755100 
0.088000 29.825700 29.004400 27.982100 27.606400 33.850900 32.226600 28.672900 30.535200 27.565400 29.400300 25.333300 30.566800 26.827700 27.556400 27.187700 26.148500 26.202100 26.854000 23.899100 25.810700 26.660900 
0.090000 31.285400 29.556400 27.085800 26.945500 30.264600 28.002100 29.139700 28.533700 32.125300 26.742600 31.807000 27.238500 25.789400 26.539400 29.680500 29.257200 26.282800 26.202300 25.458200 26.183500 23.703500 
0.092000 29.668500 28.654000 31.086500 26.369800 27.863200 32.162600 28.754600 31.660200 28.205000 30.270400 29.532000 28.305400 26.958900 26.922700 24.083900 26.156600 25.345500 25.796000 24.865900 24.673700 25.514000 
0.094000 26.795500 28.511500 33.803400 29.167000 29.245300 29.388000 30.386900 27.529700 24.659700 25.956300 25.345300 25.180000 27.985900 27.107800 27.544600 28.908600 27.474100 27.056400 30.679800 24.225200 26.634800 
0.096000 27.658500 32.078800 33.400200 30.086800 29.751100 26.980200 26.733600 29.865700 25.839000 27.434700 27.735900 28.660900 26.246800 26.695200 24.597700 25.640700 23.482400 23.779300 29.398100 25.623200 23.479700 
0.098000 31.855300 30.243200 27.887500 31.793000 30.056500 25.570300 30.393200 29.395800 27.802600 29.446700 31.423300 23.724800 26.316700 25.486200 26.898800 30.244600 27.297800 22.846700 23.851900 25.317700 22.240100 
0.100000 30.048300 29.603000 27.474600 30.945600 25.703900 26.613700 31.657100 31.508000 26.030800 28.819000 28.480800 28.304600 28.423200 25.314400 26.749200 27.724500 26.090000 25.618800 27.300500 28.893800 22.561500 
0.102000 31.481100 26.926500 31.364500 30.526800 30.584800 34.260300 28.174400 28.171300 27.984000 25.275100 29.964400 24.287700 25.706400 25.184400 28.126100 22.474600 24.943500 25.039300 26.215800 24.476200 28.038500 
0.104000 29.860600 27.542900 32.606600 30.730700 29.335500 32.315400 27.574600 29.487800 30.253000 27.243500 25.403600 30.079200 29.153600 26.528600 28.128000 24.291200 26.024900 25.642900 25.632500 26.618200 26.022600 
0.106000 26.534600 28.379500 33.493500 32.599800 29.285500 28.525300 28.510800 30.275700 30.290900 23.639600 30.923700 26.957000 24.883800 26.916800 26.334100 27.174700 27.221400 26.164000 23.600700 26.069400 27.192600 
0.108000 29.252000 32.634600 25.915900 31.136500 29.947200 26.782800 30.522700 30.482400 28.212100 27.831000 29.888300 28.662600 27.324300 28.997800 25.287800 30.805000 24.314100 28.312200 27.111800 25.419200 24.071600 
0.110000 30.790500 28.425000 30.131300 27.879400 30.053500 32.737200 28.469500 27.108900 26.486000 28.339700 28.504900 31.967300 27.850500 28.340300 26.095900 23.405700 26.155100 28.731300 25.028400 24.055600 25.515500 
0.112000 30.241500 29.674600 26.933200 30.826600 29.147400 29.448900 27.607400 26.899800 26.598600 25.769600 27.879100 26.341100 27.667200 27.636300 25.460800 27.664100 24.526300 29.198900 25.487000 24.247300 23.973500 
0.114000 28.680300 33.704500 29.253600 28.889200 30.559000 28.571700 27.781600 30.145600 29.841400 28.528400 27.200100 27.484000 28.380300 28.739900 28.316800 22.267800 26.708300 25.456000 27.595400 25.538300 26.805100 
0.116000 29.644800 29.267500 28.551700 29.796300 32.387400 29.827700 29.761000 28.432800 26.988400 26.606500 29.533300 27.857400 26.345500 24.166700 27.495500 25.874100 25.600900 25.760100 24.633000 25.174000 25.775000 
0.118000 28.112900 30.910100 31.150400 32.780600 31.291000 29.101200 28.513500 27.355900 26.326000 27.829300 29.590500 27.875700 25.335600 30.001900 28.467600 24.951400 22.918700 23.237800 25.154300 25.845000 27.807800 
0.120000 27.969800 28.921500 30.393900 32.603600 29.743500 31.202100 30.779200 28.384600 26.073700 25.091600 27.512700 28.690700 23.205500 28.315600 26.944500 25.491500 24.339600 25.043900 27.134700 26.844000 24.786200 
