,angle
514,76.76233203125199
515,78.86804712732369
516,86.7062019885834
517,95.79210065012019
518,101.23648388753551
519,102.99477634579844
520,63.924054541641496
521,61.86639738165697
522,61.65526212442074
523,63.123246278403975
524,62.852265941061546
525,60.61070844985927
526,60.5862891798648
527,62.489227978342164
528,62.018338007314654
529,61.80115294651072
530,59.090841465449856
531,57.57124761060171
532,58.48625290486694
533,56.45729259786115
534,53.290218940906705
535,51.12349391675049
536,52.29532662743352
537,50.054533656910564
538,48.92875528437018
539,46.265273496346566
540,65.92851024642182
541,66.99587082038006
542,71.84122368085832
543,75.14170094401112
544,80.84721738400395
545,82.26129229021792
546,89.18567854100031
547,90.78841860698505
548,91.91819544356747
549,94.66890677917694
550,60.37391337972195
551,57.23641091680559
552,55.55851555751642
553,54.75090642609076
554,54.272472273334955
555,50.97011163235637
556,45.498023621782046
557,48.05729773845869
558,44.92225976424453
559,46.01605372957717
560,64.61107033377007
561,67.83663019005299
562,71.66968448249972
563,72.15475431678989
564,73.8383822729174
565,77.36510777390015
566,77.25242390523492
567,82.03915380206463
568,79.90417016699784
569,84.07499658457569
570,67.37002322954955
571,69.96387456232556
572,74.11644803565238
573,77.97900702475269
574,88.58448415144892
575,87.48373362229849
576,88.15140710665355
577,93.06920594072578
578,98.27270583125807
579,102.97194565053883
580,59.88246656836359
581,63.31757715219531
582,61.23898335773293
583,60.70174449674917
584,60.93608187128689
585,59.544743614205586
586,62.21755639735256
587,59.544117550955626
588,60.69184691335103
589,62.12727216946531
590,59.627903854092885
591,57.53666929031638
592,55.94710112741154
593,54.06215948980617
594,53.98430197586214
595,53.43713177490907
596,53.051161837607395
597,53.962012848612325
598,52.07661348678156
599,49.028839848465374
600,63.07178360950259
601,64.08194413727655
602,66.93071072288392
603,75.3764091164974
604,76.08934134204706
605,77.14532076345797
606,78.58003242590824
607,82.4855456679019
608,87.64346151047427
609,94.88292566603026
610,66.35636442700081
611,68.50103235865373
612,70.0810669803591
613,75.43151627689767
614,78.5430873053283
615,81.45478482589526
616,84.27701663271849
617,88.92107309816595
618,90.72866471481777
619,95.85632788635682
620,63.362977032177135
621,66.82104413650616
622,69.20691972636826
623,72.67870588862742
624,74.90273493800109
625,76.42584119168552
626,75.41545673895149
627,78.61751314692219
628,75.37074312823708
629,79.73452384815397
630,63.907506479483914
631,62.59960458028419
632,60.8372602653796
633,57.63432213457599
634,57.68228154240907
635,58.383714017100324
636,57.07379039220055
637,57.23231720731503
638,55.03399047835124
639,53.89082501449519
640,63.290249526089646
641,66.51072165994587
642,73.40922867011685
643,74.7186142188783
644,78.59107865468215
645,80.35782453556448
646,82.76795970602076
647,83.99714271604344
648,89.22707249928828
649,91.22468300851695
650,65.7592141715821
651,64.21923982671916
652,65.37810978069142
653,65.48407605364794
654,65.5144495251759
655,68.3588438375675
656,71.23460610370742
657,72.50695055708808
658,72.76028605283284
659,70.34781020672344
660,64.38240553004565
661,61.39325071981199
662,61.0927176646032
663,64.97126277241436
664,62.91089242908017
665,65.35862301043878
666,67.79202774425866
667,66.89906838077144
668,65.41903277169735
669,66.9718985491122
670,60.36067996288891
671,59.139247112709796
672,56.02229630092749
673,54.62000037697401
674,53.325313292287184
675,53.33610517412224
676,53.4201751527932
677,54.129193445630165
678,53.58929840521707
679,53.91549399307773
680,64.98926830273135
681,65.98957454901776
682,68.37549677007267
683,67.49149607708488
684,68.53073799537819
685,71.13058611386379
686,73.08078984101272
687,74.88738249013134
688,79.70719904482675
689,80.7096329097442
690,61.72630995116546
691,62.067201301147314
692,58.606776373613975
693,58.371845413822484
694,58.614642990161805
695,55.66589375921045
696,54.62357157680626
697,55.18680420295935
698,55.863459074486556
699,53.16312146950648
700,64.23044232160922
701,68.17745481412892
702,71.56056207379564
703,72.29587623823292
704,74.86199844506964
705,77.62367805203728
706,81.40026972912828
707,87.82749585629988
708,89.19365001720259
709,90.85903244150101
710,62.329574758913886
711,61.94194393545348
712,59.74026936257208
713,59.57560880495021
714,59.97207566906837
715,62.32543759088646
716,63.75093845441643
717,64.97200047526434
718,63.13117143173395
719,64.44776686927821
720,60.47373512728189
721,58.60416600728379
722,58.48085003197108
723,58.389001332958244
724,56.804516807654494
725,54.83107537554655
726,53.42170249921407
727,54.664237840761615
728,55.34134206926829
729,53.36792284745296
730,61.58223256852832
731,61.00304730440161
732,61.38864844313732
733,59.04236920170486
734,59.924603850975245
735,63.758308461619166
736,62.390473855034756
737,62.36746080398969
738,64.83775847385805
739,65.19730746990915
740,62.97399989995118
741,59.385211798142414
742,60.12227461858693
743,58.64561143496205
744,60.59713679707123
745,57.38592275444432
746,58.638583523800754
747,59.46118914932246
748,56.06176351519902
749,58.866186781164
750,61.21340986145572
751,58.73951156204037
752,57.907789699251275
753,55.9233917911158
754,54.339925797979376
755,55.06270468961789
756,51.326645434031995
757,50.62877377095224
758,50.09391281725875
759,48.6967212308311
760,61.46546832532123
761,59.54274351313121
762,59.517047508762225
763,55.66706627312476
764,56.19054672111371
765,53.594094947960414
766,52.17954228149607
767,54.589062428133396
768,51.447689483190004
769,51.15853261003112
770,65.9507654367853
771,68.21920326599853
772,75.20788682438915
773,74.38934692418472
774,78.17931266872415
775,79.04714439914522
776,85.06024400801144
777,87.58912519783323
778,89.06554999929406
779,91.55625551846333
780,65.24666952296239
781,70.96822729036175
782,74.88634768743191
783,78.24002254421194
784,84.06750536618378
785,86.38514836224088
786,88.13933286295409
787,93.32490776291473
788,98.6737113768397
789,104.352868451462
790,63.72104878042754
791,65.264904429838
792,68.36786438438767
793,72.35139761572195
794,76.82868252379758
795,78.94429732949398
796,83.50040031000142
797,88.35176190656705
798,93.81836456616499
799,95.38311549396815
800,62.968667332757576
801,64.06790881133328
802,66.80950773642596
803,63.412297963492584
804,68.25906699068878
805,68.77745966711372
806,73.6539231735765
807,75.18819007422715
808,78.55668992692692
809,81.64252110957777
810,66.00013535747068
811,68.6679811348481
812,73.09373060461158
813,76.84205322961205
814,82.68685567358868
815,88.83335775791345
816,92.62096297901688
817,98.64978378202657
818,102.66267615693357
819,106.34283534172434
820,61.0589727869356
821,59.22196407235961
822,57.13303805722626
823,56.823372223143274
824,54.897140069180196
825,54.098786332765194
826,51.79175857009827
827,51.018909975210036
828,47.199749468909296
829,45.89313240291252
830,61.770837375328114
831,61.8259901434882
832,62.503413571401275
833,61.40404416539731
834,61.03678119914592
835,63.96008296768632
836,64.55482654192782
837,66.1165766830055
838,63.15279770331519
839,64.43719220927227
840,64.86265940790514
841,73.0210766963916
842,75.98293030967355
843,80.22630166169444
844,84.8313318940451
845,88.83879948964885
846,94.33965085970908
847,98.3373830670664
848,103.47203336181023
849,108.71104603836453
850,63.2775009210858
851,63.10647824363002
852,65.16460363268796
853,64.73124859880144
854,68.61678634794565
855,71.79198261875705
856,77.50640011384756
857,75.96723416414095
858,78.13278264874428
859,78.72101019568677
860,60.26308751534957
861,56.85952756890833
862,56.819488064615
863,55.78137229995345
864,55.408357783052594
865,53.7793256859699
866,53.57671703459242
867,50.906335211233234
868,51.52175840871659
869,52.48048227241431
870,59.3358856978493
871,57.37977288404229
872,56.94871223369984
873,55.223735475045096
874,57.001700471151175
875,54.51371627810491
876,57.61265121427336
877,54.9969295042394
878,54.55246409576677
879,56.62743313360122
880,64.41742401612382
881,67.99447071424345
882,69.20387960684933
883,69.84335054514845
884,73.24790056987855
885,76.95586517240712
886,80.9256805915837
887,78.47794384880852
888,86.14889213320036
889,90.27715799017702
890,65.9524162000498
891,71.874330080713
892,72.57541725758819
893,77.73943387870297
894,79.67017744675242
895,81.86132007084949
896,81.8323006882692
897,84.57964849555125
898,88.59641027359541
899,90.55003072081334
900,61.457961956132266
901,60.37677238953896
902,59.303207064014636
903,57.48489984129462
904,55.87795049058363
905,53.975261558298655
906,57.28973684538083
907,53.85775097513889
908,53.53197950761556
909,50.69151424218614
910,64.90181355132515
911,68.328244939442
912,71.90398029929622
913,73.97745450520428
914,79.5847507660058
915,83.47490825878508
916,84.83436993174688
917,91.33604732021358
918,91.11824065975006
919,95.82513867711481
920,61.325692812052054
921,59.25174264685124
922,56.792049304435395
923,57.869427225005744
924,55.785853239350125
925,53.61457842321474
926,52.48773391107386
927,53.757376847740396
928,53.65575327970252
929,51.09986747771599
930,63.77397562738899
931,70.68005918533038
932,73.10143678172861
933,73.3840038167668
934,75.45356217063335
935,80.86629256803326
936,83.50805186418388
937,82.41817938669656
938,90.69889340759401
939,92.43287807887037
940,63.44903321227165
941,64.43509376519201
942,63.72954208281496
943,63.27541518272039
944,64.6067625995464
945,65.12274340802375
946,65.06564988293788
947,66.45803407856917
948,68.71656983896297
949,66.45304169859078
950,61.82911931218653
951,62.23842422409786
952,62.54319107403277
953,61.22590269341837
954,59.43746100644294
955,56.89097134039657
956,58.20767408448191
957,55.76333629394382
958,54.18088346080234
959,55.18283950050829
960,60.12705670185124
961,58.35039711309046
962,57.63749331893133
963,53.895553631564695
964,54.95839115554072
965,55.03658559491372
966,52.893660588398916
967,51.33017673560828
968,51.09580476941461
969,50.55052987623519
970,60.542933743993956
971,58.68215917927326
972,54.50301515748232
973,55.77478057054453
974,53.82794067584364
975,53.74743162829416
976,51.75828918221753
977,49.440522366846565
978,50.24957157914865
979,49.031411846375335
980,63.8510492291568
981,65.69102176575633
982,70.53518366648314
983,72.14159348768696
984,74.59221410400536
985,73.5133934971152
986,74.15361659719669
987,77.71551508664622
988,81.40732786251473
989,82.70786801727961
