# gradients (DV/DL) for lambdas: 0.0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1.0
0.000000 -46.753500 -48.753900 -49.293100 -49.699000 -48.567500 -50.798600 -50.041100 -48.371400 -49.772300 -50.673300 -50.597700 -45.912600 -50.801500 -51.477300 -51.748900 -50.640900 -52.516000 -52.845900 -55.928200 -50.927400 -53.621900 
0.002000 -49.042500 -52.316800 -48.139400 -49.215500 -49.176500 -50.358900 -51.778300 -48.827000 -47.673300 -51.689600 -51.864900 -54.748400 -50.011800 -52.555900 -49.463000 -49.835000 -54.231000 -53.083800 -52.019800 -50.970600 -53.469300 
0.004000 -45.914300 -47.635500 -47.924000 -48.827000 -51.284600 -47.948000 -49.820900 -52.883600 -52.111000 -48.497500 -48.267300 -51.465300 -52.516400 -53.480400 -51.472000 -51.640100 -50.763000 -52.026300 -52.703500 -52.707600 -54.856100 
0.006000 -47.789000 -51.795100 -48.056000 -47.489600 -46.636100 -47.216800 -50.909500 -50.873500 -51.379800 -48.757400 -51.083300 -50.929600 -51.500400 -53.457100 -50.449700 -47.524800 -50.571700 -51.121100 -53.268400 -50.949000 -51.383600 
0.008000 -48.693800 -46.642100 -50.058300 -52.161400 -46.967600 -45.957600 -49.071300 -51.174300 -54.857200 -51.116400 -46.332700 -53.831700 -52.243400 -49.650600 -49.641800 -51.449700 -49.248600 -48.695100 -50.037700 -53.101700 -54.495600 
0.010000 -48.202900 -48.671600 -50.241400 -50.207400 -48.749700 -49.214500 -46.439700 -48.708900 -50.420600 -49.250800 -48.301300 -47.760200 -49.214300 -51.613600 -50.579800 -52.333900 -50.551700 -51.993100 -52.500300 -51.711500 -54.214700 
0.012000 -47.587500 -45.186600 -48.833000 -49.964300 -47.445600 -51.108400 -54.054700 -51.269900 -50.527600 -48.556100 -51.347100 -52.060100 -50.539600 -52.320200 -53.276900 -53.059100 -49.044800 -49.014900 -50.582700 -50.538200 -56.112600 
0.014000 -47.772800 -45.851200 -51.090600 -49.535600 -46.294700 -48.878900 -50.547300 -46.611200 -53.315700 -51.043100 -51.783800 -51.499400 -52.400900 -51.852100 -50.956500 -52.004100 -50.389300 -50.788000 -53.319900 -54.816800 -53.101400 
0.016000 -48.737100 -50.984200 -48.043900 -51.740500 -51.206900 -50.364200 -47.636600 -48.640400 -50.168600 -49.326100 -50.075100 -51.388700 -53.895100 -48.336200 -52.174600 -52.329500 -51.165500 -50.998200 -51.366300 -53.522000 -53.317600 
0.018000 -49.041400 -46.715200 -47.480800 -51.206400 -49.516500 -48.954400 -51.557200 -48.622500 -48.835400 -47.258600 -51.432700 -50.823100 -51.009000 -50.006300 -47.872100 -51.400000 -50.588200 -55.616300 -52.515400 -51.933600 -53.828200 
